model,pair_id,error_type,cosine_score,threshold,report_a_id,report_b_id,title_a,title_b,component_a,component_b
bm25f_tuned,pair_0246,false_negative,0.090942,0.7,syn_search_empty_state_01,syn_search_empty_state_06,Empty state flickers during search input,Race condition in search results rendering,state_management,state_management
bm25f_tuned,pair_0429,false_negative,0.119723,0.7,syn_form_validation_race_02,syn_form_validation_race_04,Race condition on form submit allows invalid data,Double-cick on register creates duplicate API aclls,state_management,state_management
bm25f_tuned,pair_1037,false_negative,0.199724,0.7,syn_geolocation_timeout_00,syn_geolocation_timeout_02,Map shows wrong location — geolocation API timed out silently,Geolocation timeout not handled: map falls back to default without notification,network_error,network_error
bm25f_tuned,pair_1839,false_negative,0.222523,0.7,sdk_invalid_date_06,sdk_invalid_date_07,Date field accepts invalid input and crashes on processing,Input sanitization gap: date field passes invalid string to Date constructor,datepicker,datepicker
bm25f_tuned,pair_0190,false_negative,0.047234,0.7,syn_file_upload_crash_00,syn_file_upload_crash_03,App crashes when uploading files larger than 10MB,FileReader OOM on large attachments,js_error,js_error
bm25f_tuned,pair_2433,false_negative,0.222059,0.7,sdk_listener_leak_00,sdk_listener_leak_04,Event listener leak: 100 scroll handlers registered,100 scroll listeners piled up — performance tanking,list,list
bm25f_tuned,pair_1445,false_negative,0.180661,0.7,sdk_slow_page_00,sdk_slow_page_06,Slow page load: Orders took 4.0s,Poor user experience: orders page has unacceptable load time,orders,orders
bm25f_tuned,pair_0817,false_negative,0.157975,0.7,syn_a11y_focus_trap_00,syn_a11y_focus_trap_05,Keyboard focus escapes dialog and moves to background elements,can tab to eleemnts behind the oppup with keyboard,css_ui,css_ui
bm25f_tuned,pair_1779,false_negative,0.192223,0.7,sdk_array_bounds_03,sdk_array_bounds_04,List crashes on the last item — array index wrong,Array off-by-one bug crashes item list,list,list
bm25f_tuned,pair_1761,false_negative,0.257321,0.7,sdk_array_bounds_00,sdk_array_bounds_07,Array index out of bounds: Cannot read properties of undefined (reading 'toStrin,"Array bounds error: items[items.length] returns undefined, not last element",list,list
bm25f_tuned,pair_0052,false_negative,0.008502,0.7,syn_checkout_coupon_08,syn_checkout_coupon_09,Payment button frozen after promo applied,Оформление заказа не работает с купоном,ui_interaction,ui_interaction
bm25f_tuned,pair_1689,false_negative,0.174469,0.7,sdk_stack_overflow_03,sdk_stack_overflow_04,Page crashes — infinite loop in component rendering,Browser tab crashes from recursive render,feed,feed
bm25f_tuned,pair_0281,false_negative,0.109859,0.7,syn_modal_scroll_lock_00,syn_modal_scroll_lock_04,Background page scrolls when modal is open on iOS,Scroll leak through modal overlay on mobile,css_ui,css_ui
bm25f_tuned,pair_0727,false_negative,0.204007,0.7,syn_animation_jank_00,syn_animation_jank_04,Accordion animation stutters on low-end Android devices,Accordion animation: poor CLS no mobile,performance,performance
bm25f_tuned,pair_0444,false_negative,0.112792,0.7,syn_form_validation_race_04,syn_form_validation_race_08,Double-cick on register creates duplicate API aclls,Client validation race: form sent before checks complete,state_management,state_management
bm25f_tuned,pair_1601,false_negative,0.069607,0.7,sdk_rage_clicks_03,sdk_rage_clicks_06,Submit button does nothing no matter how many times you click,Cannot place order — submit button appears broken,orders,orders
bm25f_tuned,pair_0868,false_negative,0.222513,0.7,syn_useeffect_loop_01,syn_useeffect_loop_04,Infinite re-render on profile edit form,setSttate in useEfefct with object dep = infinite loop,react_specific,react_specific
bm25f_tuned,pair_1971,false_negative,0.135084,0.7,sdk_unauthorized_401_05,sdk_unauthorized_401_07,"geting 401 eror on the api, cant acess my acount data",Bearer token validation failure: 401 on GET to protected resource,auth,auth
bm25f_tuned,pair_1415,false_negative,0.14392,0.7,sdk_api_500_02,sdk_api_500_06,HTTP error from /products blocks product page rendering,Customer complaint: product catalog shows empty page,product,product
bm25f_tuned,pair_0471,false_negative,0.143671,0.7,syn_image_lazy_load_01,syn_image_lazy_load_08,Product images stuck as grey placeholders on fast scroll,ERR_INSUFFICIENT_RESOURCES on gallery fast scroll,performance,performance
bm25f_tuned,pair_0670,false_negative,0.13064,0.7,syn_react_key_warning_05,syn_react_key_warning_07,todo list rerenders everything when you add one item,Unnecessary re-renders: 45 components re-render for 1 addition,react_specific,react_specific
bm25f_tuned,pair_0141,false_negative,0.023046,0.7,syn_infinite_scroll_memory_07,syn_infinite_scroll_memory_09,Feed performance degrades linearly with scroll depth,Бесконечная прокрутка вызывает утечку памяти,performance,performance
bm25f_tuned,pair_0713,false_negative,0.096238,0.7,syn_oauth_redirect_loop_04,syn_oauth_redirect_loop_09,oogle auth: SameSite cookie blocks session creation,Redirect loop after Google OAuth authentication,network_error,network_error
bm25f_tuned,pair_0260,false_negative,0.036249,0.7,syn_search_empty_state_03,syn_search_empty_state_07,Visual glitch: search results disappear and reappear,Debounced search shows intermediate empty state,state_management,state_management
bm25f_tuned,pair_0080,false_negative,0.02744,0.7,syn_login_csrf_03,syn_login_csrf_07,Can't log in after leaving tab open,Stale form token blocks authentication,network_error,network_error
bm25f_tuned,pair_2412,false_negative,0.158481,0.7,sdk_unhandled_promise_03,sdk_unhandled_promise_07,Background sync fails silently — no error shown,Silent failure: background sync Promise.reject with no error boundary,profile,profile
bm25f_tuned,pair_0206,false_negative,0.119729,0.7,syn_file_upload_crash_02,syn_file_upload_crash_04,Page freezes on drag-and-drop of big PDFs,Upload zone crashes browser with laarge documents,js_error,js_error
bm25f_tuned,pair_2242,false_negative,0.19075,0.7,sdk_storage_quota_05,sdk_storage_quota_08,"localstorage is full, getting quota exceded eror when saving","LocalStorage full, cannot save data, no error message to user",cache,cache
bm25f_tuned,pair_1670,false_negative,0.237319,0.7,sdk_stack_overflow_00,sdk_stack_overflow_06,Stack overflow in component render,Application crashes with 'Maximum call stack' error,feed,feed
bm25f_tuned,pair_0726,false_negative,0.094642,0.7,syn_animation_jank_00,syn_animation_jank_03,Accordion animation stutters on low-end Android devices,Layout thrashing in accordion expand animation,performance,performance
bm25f_tuned,pair_2232,false_negative,0.256754,0.7,sdk_storage_quota_03,sdk_storage_quota_07,Can't save data — storage is full,Storage capacity: localStorage.setItem fails on 6MB payload (5MB browser limit),cache,cache
bm25f_tuned,pair_2230,false_negative,0.207733,0.7,sdk_storage_quota_03,sdk_storage_quota_05,Can't save data — storage is full,"localstorage is full, getting quota exceded eror when saving",cache,cache
bm25f_tuned,pair_0668,false_negative,0.093845,0.7,syn_react_key_warning_04,syn_react_key_warning_09,React key warnning + excessivve re-renders in todo list,Complete list re-render on single item add in todo,react_specific,react_specific
bm25f_tuned,pair_0456,false_negative,0.174894,0.7,syn_image_lazy_load_00,syn_image_lazy_load_01,Images fail to load when scrolling quickly in product gallery,Product images stuck as grey placeholders on fast scroll,performance,performance
bm25f_tuned,pair_1363,false_negative,0.20756,0.7,sdk_checkout_crash_01,sdk_checkout_crash_06,Payment processing throws TypeError on undefined handler,Unable to complete purchase — payment form crashes on submit,checkout,checkout
bm25f_tuned,pair_0874,false_negative,0.081409,0.7,syn_useeffect_loop_02,syn_useeffect_loop_03,useEffect dependency causes infinite render loop,Browser hangs on profile edit — React render loop,react_specific,react_specific
bm25f_tuned,pair_0017,false_negative,0.08592,0.7,syn_checkout_coupon_01,syn_checkout_coupon_02,Place Order btn dead after discount code,Cannot complete purchase with promo code active,ui_interaction,ui_interaction
bm25f_tuned,pair_1387,false_negative,0.206184,0.7,sdk_checkout_crash_05,sdk_checkout_crash_08,chekout form crashes when procesing payemnt,"Payment page crash when click button, error about undefined",checkout,checkout
bm25f_tuned,pair_2090,false_negative,0.133063,0.7,sdk_long_task_02,sdk_long_task_06,Main thread blocked 3000ms by synchronous computation: Long Task violation,Application becomes unresponsive for several seconds,feed,feed
bm25f_tuned,pair_1619,false_negative,0.098996,0.7,sdk_rage_clicks_08,sdk_rage_clicks_09,"Button for submit order not work, I click many time nothing happen",Submit Order button dead,orders,orders
bm25f_tuned,pair_0885,false_negative,0.074945,0.7,syn_useeffect_loop_03,syn_useeffect_loop_08,Browser hangs on profile edit — React render loop,Profile page: useEffect → setState → re-render → loop,react_specific,react_specific
bm25f_tuned,pair_1080,false_negative,0.036754,0.7,syn_geolocation_timeout_08,syn_geolocation_timeout_09,"Map not detect my location, always show default city","Geolocation times out, map shows wrong city",network_error,network_error
bm25f_tuned,pair_0929,false_negative,0.039674,0.7,syn_clipboard_paste_crash_03,syn_clipboard_paste_crash_07,Paste from clipboard kills the form,Paste handler crashes on HTML clipboard content,js_error,js_error
bm25f_tuned,pair_1846,false_negative,0.216086,0.7,sdk_cors_error_00,sdk_cors_error_02,CORS error: cross-origin request blocked,CORS policy violation: cross-origin request rejected by browser,api,api
bm25f_tuned,pair_1178,false_negative,0.152581,0.7,syn_password_reveal_crash_00,syn_password_reveal_crash_08,Toggle password visibility crashes when password field is empty,"Password eye button crash when field empty, error say null",js_error,js_error
bm25f_tuned,pair_0372,false_negative,0.189166,0.7,syn_websocket_reconnect_00,syn_websocket_reconnect_07,Real-time notifications stop working after network reconnect,Real-time feed dies after connectivity blip,network_error,network_error
bm25f_tuned,pair_0676,false_negative,0.161864,0.7,syn_react_key_warning_07,syn_react_key_warning_08,Unnecessary re-renders: 45 components re-render for 1 addition,List component performance: needs unique keys,react_specific,react_specific
bm25f_tuned,pair_0311,false_negative,0.136592,0.7,syn_modal_scroll_lock_04,syn_modal_scroll_lock_09,Scroll leak through modal overlay on mobile,Scroll lock broken on mobile Safari,css_ui,css_ui
bm25f_tuned,pair_0882,false_negative,0.079183,0.7,syn_useeffect_loop_03,syn_useeffect_loop_05,Browser hangs on profile edit — React render loop,profile edit page freezes browser completeyl,react_specific,react_specific
bm25f_tuned,pair_1728,false_negative,0.175161,0.7,sdk_null_dom_02,sdk_null_dom_04,Null reference: #user-avatar-container not in DOM when accessed,Null reference crash on profile page,profile,profile
bm25f_tuned,pair_1446,false_negative,0.141442,0.7,sdk_slow_page_00,sdk_slow_page_07,Slow page load: Orders took 4.0s,Orders view latency: 4000ms observed vs 1000ms SLA,orders,orders
bm25f_tuned,pair_1609,false_negative,0.071965,0.7,sdk_rage_clicks_04,sdk_rage_clicks_09,Order button broken — clicking does nothing,Submit Order button dead,orders,orders
bm25f_tuned,pair_2457,false_negative,0.213273,0.7,sdk_listener_leak_03,sdk_listener_leak_07,Scroll gets laggy after navigating around — listener leak,Memory/performance leak: scroll addEventListener without removeEventListener,list,list
bm25f_tuned,pair_1051,false_negative,0.118437,0.7,syn_geolocation_timeout_01,syn_geolocation_timeout_08,Store locator defaults to NYC — geolocation silently fails,"Map not detect my location, always show default city",network_error,network_error
bm25f_tuned,pair_1507,false_negative,0.164928,0.7,sdk_form_crash_02,sdk_form_crash_08,Unhandled TypeError: name field validation assumes non-empty input,"Form crash when submit empty, no validation show",checkout,checkout
bm25f_tuned,pair_0230,false_negative,0.140452,0.7,syn_file_upload_crash_07,syn_file_upload_crash_08,Document upload crashes on files exceeding 10MB,Browser crash: RangeError in upload.js during big file upload,js_error,js_error
bm25f_tuned,pair_0188,false_negative,0.148112,0.7,syn_file_upload_crash_00,syn_file_upload_crash_01,App crashes when uploading files larger than 10MB,Large file upload kills the browser tab,js_error,js_error
bm25f_tuned,pair_0154,false_negative,0.105618,0.7,syn_dark_mode_flash_01,syn_dark_mode_flash_04,FOUC in dark theme during navigation,Theme persistene broken o pae navigation,css_ui,css_ui
bm25f_tuned,pair_0065,false_negative,0.120015,0.7,syn_login_csrf_01,syn_login_csrf_05,403 on login after being idle,logi broken if page left open too long,network_error,network_error
bm25f_tuned,pair_0895,false_negative,0.111384,0.7,syn_useeffect_loop_05,syn_useeffect_loop_09,profile edit page freezes browser completeyl,useEffect infinite loop on profile edit — page freezes,react_specific,react_specific
bm25f_tuned,pair_1158,false_negative,0.150303,0.7,syn_drag_drop_ghost_04,syn_drag_drop_ghost_07,Drga preview doesn't go away after drop,Kanban DnD: dragend handler doesn't remove preview clone from DOM,css_ui,css_ui
bm25f_tuned,pair_0033,false_negative,0.056651,0.7,syn_checkout_coupon_03,syn_checkout_coupon_05,Order submission broken by coupon feature,klick on 'place order' dose nothing with coupon,ui_interaction,ui_interaction
bm25f_tuned,pair_1049,false_negative,0.096167,0.7,syn_geolocation_timeout_01,syn_geolocation_timeout_06,Store locator defaults to NYC — geolocation silently fails,Users in non-NYC locations see incorrect store results,network_error,network_error
bm25f_tuned,pair_0123,false_negative,0.065407,0.7,syn_infinite_scroll_memory_03,syn_infinite_scroll_memory_05,Browser tab crashes after extensive scrolling,feed page very laggy after scrolling alot,performance,performance
bm25f_tuned,pair_1996,false_negative,0.168942,0.7,sdk_rate_limit_429_01,sdk_rate_limit_429_09,Rapid API requests trigger burst of failures,Rapid API requests — mixed failures,api,api
bm25f_tuned,pair_1455,false_negative,0.16483,0.7,sdk_slow_page_01,sdk_slow_page_08,Orders page takes over 4 seconds to load with blocking spinner,"Order page very slow to load, take 4 second with spinner",orders,orders
bm25f_tuned,pair_1408,false_negative,0.145286,0.7,sdk_api_500_01,sdk_api_500_06,Product listing fails to load — API returns error status,Customer complaint: product catalog shows empty page,product,product
bm25f_tuned,pair_1626,false_negative,0.234523,0.7,sdk_json_parse_crash_00,sdk_json_parse_crash_07,JSON parse crash: Expected property name or '}' in JSON at position 27 (line 1 c,JSON deserialization failure: preferences API response is malformed,api,api
bm25f_tuned,pair_2085,false_negative,0.202325,0.7,sdk_long_task_01,sdk_long_task_08,UI completely frozen for 3 seconds during heavy computation,UI freeze 3 second because of heavy calculation on main thread,feed,feed
bm25f_tuned,pair_0741,false_negative,0.094939,0.7,syn_animation_jank_02,syn_animation_jank_03,Janky animation: accordion uses height instead of transform,Layout thrashing in accordion expand animation,performance,performance
bm25f_tuned,pair_1563,false_negative,0.16209,0.7,sdk_broken_image_04,sdk_broken_image_08,Product photo not loading — 404,"Product image not load, show broken picture icon",product,product
bm25f_tuned,pair_0657,false_negative,0.152151,0.7,syn_react_key_warning_02,syn_react_key_warning_09,Missing key prop causes full list re-render,Complete list re-render on single item add in todo,react_specific,react_specific
bm25f_tuned,pair_0377,false_negative,0.151011,0.7,syn_websocket_reconnect_01,syn_websocket_reconnect_04,WebSocket doesn't reconnect after WiFi drops,Notifications stop after osingg internet briely,network_error,network_error
bm25f_tuned,pair_0913,false_negative,0.127557,0.7,syn_clipboard_paste_crash_01,syn_clipboard_paste_crash_04,TypeError on paste: rich text handling fails in input field,Frm breaks when pasting formatted text,js_error,js_error
bm25f_tuned,pair_0287,false_negative,0.08963,0.7,syn_modal_scroll_lock_01,syn_modal_scroll_lock_03,iOS: page scrolls behind open modal,Body scroll not locked when dialog is open (mobile Safari),css_ui,css_ui
bm25f_tuned,pair_0044,false_negative,0.082845,0.7,syn_checkout_coupon_05,syn_checkout_coupon_07,klick on 'place order' dose nothing with coupon,Bug: impossible to order when coupon is used,ui_interaction,ui_interaction
bm25f_tuned,pair_1698,false_negative,0.205303,0.7,sdk_stack_overflow_04,sdk_stack_overflow_08,Browser tab crashes from recursive render,"Component render loop cause stack overflow, page crash",feed,feed
bm25f_tuned,pair_1087,false_negative,0.198408,0.7,syn_pdf_export_blank_00,syn_pdf_export_blank_07,PDF export generates blank pages for reports longer than 2 pages,PDF renderer fails to capture off-screen content beyond viewport height,js_error,js_error
bm25f_tuned,pair_0533,false_negative,0.19596,0.7,syn_ssr_hydration_mismatch_04,syn_ssr_hydration_mismatch_07,React hydration warnning on product detail page,Hydration failed: number format inconsistency in SSR,react_specific,react_specific
bm25f_tuned,pair_1119,false_negative,0.039426,0.7,syn_pdf_export_blank_05,syn_pdf_export_blank_09,"pdf exprot is blank afer page 2, only works for short reporst",PDF blank after page 2,js_error,js_error
bm25f_tuned,pair_1172,false_negative,0.25002,0.7,syn_password_reveal_crash_00,syn_password_reveal_crash_02,Toggle password visibility crashes when password field is empty,TypeError in password visibility toggle when input is untouched,js_error,js_error
bm25f_tuned,pair_2273,false_negative,0.157823,0.7,sdk_stale_closure_02,sdk_stale_closure_09,"Stale closure bug: handler captures initial state, misses 5 updates","Stale closure: shows 0, actual is 5",forms,forms
bm25f_tuned,pair_0180,false_negative,0.03781,0.7,syn_dark_mode_flash_05,syn_dark_mode_flash_08,annoying flashing whe nswitching pages in drk moe,Visual regression: dark theme flickers on navigate,css_ui,css_ui
bm25f_tuned,pair_1150,false_negative,0.038144,0.7,syn_drag_drop_ghost_03,syn_drag_drop_ghost_04,Ghost card stays on screen after dropping in kanban,Drga preview doesn't go away after drop,css_ui,css_ui
bm25f_tuned,pair_1836,false_negative,0.214851,0.7,sdk_invalid_date_05,sdk_invalid_date_07,date pickr crashes when you type a bad date like 2024-13-45,Input sanitization gap: date field passes invalid string to Date constructor,datepicker,datepicker
bm25f_tuned,pair_2369,false_negative,0.113925,0.7,sdk_layout_shift_03,sdk_layout_shift_09,Page jumps down when the promo banner loads,120px layout shift from late banner,modal,modal
bm25f_tuned,pair_2307,false_negative,0.242303,0.7,sdk_zindex_conflict_01,sdk_zindex_conflict_05,Dropdown menu renders behind sticky navigation bar,"dropdown menu is behind the nav bar, cant see or click it",table,table
bm25f_tuned,pair_0308,false_negative,0.114484,0.7,syn_modal_scroll_lock_04,syn_modal_scroll_lock_06,Scroll leak through modal overlay on mobile,Modal scroll containment fails on iOS WebKit,css_ui,css_ui
bm25f_tuned,pair_2016,false_negative,0.117871,0.7,sdk_rate_limit_429_05,sdk_rate_limit_429_07,sent a bunch of api reqests realy fast and some faild,Burst traffic pattern: 10 rapid requests produces mixed status codes,api,api
bm25f_tuned,pair_2084,false_negative,0.170861,0.7,sdk_long_task_01,sdk_long_task_07,UI completely frozen for 3 seconds during heavy computation,Long Task audit failure: 3000ms synchronous block on main thread,feed,feed
bm25f_tuned,pair_1815,false_negative,0.23967,0.7,sdk_invalid_date_01,sdk_invalid_date_08,RangeError when calling toISOString on invalid Date object,"Date field no check input, crash when date is wrong format",datepicker,datepicker
bm25f_tuned,pair_0582,false_negative,0.22459,0.7,syn_cors_preflight_05,syn_cors_preflight_07,"api calls broken after movng to new domain, cors error",405 on preflight: CORS config stale after migration,network_error,network_error
bm25f_tuned,pair_0897,false_negative,0.056761,0.7,syn_useeffect_loop_06,syn_useeffect_loop_08,Maximum update depth exceeded in profile component,Profile page: useEffect → setState → re-render → loop,react_specific,react_specific
bm25f_tuned,pair_1989,false_negative,0.144086,0.7,sdk_rate_limit_429_01,sdk_rate_limit_429_02,Rapid API requests trigger burst of failures,High-frequency request pattern causes API instability,api,api
bm25f_tuned,pair_1597,false_negative,0.149217,0.7,sdk_rage_clicks_02,sdk_rage_clicks_08,Dead click target: Submit Order button has no bound event handler,"Button for submit order not work, I click many time nothing happen",orders,orders
bm25f_tuned,pair_1309,false_negative,0.204077,0.7,syn_service_worker_stale_00,syn_service_worker_stale_05,App shows outdated content after deploy — service worker cache stale,"users see old version of app after we depoly new one, have to hard refesh",state_management,state_management
bm25f_tuned,pair_0207,false_negative,0.115,0.7,syn_file_upload_crash_02,syn_file_upload_crash_05,Page freezes on drag-and-drop of big PDFs,"can upload big files, age rfeezez",js_error,js_error
bm25f_tuned,pair_0121,false_negative,0.073901,0.7,syn_infinite_scroll_memory_02,syn_infinite_scroll_memory_09,Memory consumption grows unbounded in feed view,Бесконечная прокрутка вызывает утечку памяти,performance,performance
bm25f_tuned,pair_1963,false_negative,0.089867,0.7,sdk_unauthorized_401_03,sdk_unauthorized_401_08,Can't access my data — getting authentication error,"API return 401 error, user token not valid anymore",auth,auth
bm25f_tuned,pair_1865,false_negative,0.19561,0.7,sdk_cors_error_02,sdk_cors_error_06,CORS policy violation: cross-origin request rejected by browser,Integration broken: external API requests blocked by CORS policy,api,api
bm25f_tuned,pair_0094,false_negative,0.052559,0.7,syn_login_csrf_06,syn_login_csrf_09,Authentication form rejects valid credentials periodically,Login page returns 403 after long inactivity,network_error,network_error
bm25f_tuned,pair_1214,false_negative,0.112287,0.7,syn_password_reveal_crash_07,syn_password_reveal_crash_09,Null reference in togglePasswordVisibility: input.value is null,Password toggle crash on empty field,js_error,js_error
bm25f_tuned,pair_1449,false_negative,0.106174,0.7,sdk_slow_page_01,sdk_slow_page_02,Orders page takes over 4 seconds to load with blocking spinner,Performance degradation: orders view exceeds 4x latency threshold,orders,orders
bm25f_tuned,pair_0328,false_negative,0.257149,0.7,syn_date_picker_timezone_00,syn_date_picker_timezone_07,Date picker shows wrong date for users in UTC+ timezones,Off-by-one date for timezones ahead of UTC,js_error,js_error
bm25f_tuned,pair_2220,false_negative,0.239451,0.7,sdk_storage_quota_01,sdk_storage_quota_08,localStorage.setItem throws QuotaExceededError on large cache write,"LocalStorage full, cannot save data, no error message to user",cache,cache
bm25f_tuned,pair_0152,false_negative,0.067418,0.7,syn_dark_mode_flash_01,syn_dark_mode_flash_02,FOUC in dark theme during navigation,Screen flickers white between pages (dark mode),css_ui,css_ui
bm25f_tuned,pair_2371,false_negative,0.157921,0.7,sdk_layout_shift_04,sdk_layout_shift_06,Content shift when banner loads late,Frustrating page jump — reading content shifts mid-scroll,modal,modal
bm25f_tuned,pair_1498,false_negative,0.194974,0.7,sdk_form_crash_01,sdk_form_crash_06,Empty checkout form submission causes TypeError in name parsing,Bug: form submission without input crashes instead of validating,checkout,checkout
bm25f_tuned,pair_1944,false_negative,0.153882,0.7,sdk_unauthorized_401_01,sdk_unauthorized_401_02,Protected endpoint rejects request with expired bearer token,HTTP 401 on authenticated endpoint: invalid or expired JWT,auth,auth
bm25f_tuned,pair_1264,false_negative,0.193351,0.7,syn_chart_resize_overflow_00,syn_chart_resize_overflow_05,Dashboard chart overflows container on window resize,chart verlfows its containr when resizing the browsr window,css_ui,css_ui
bm25f_tuned,pair_0667,false_negative,0.137965,0.7,syn_react_key_warning_04,syn_react_key_warning_08,React key warnning + excessivve re-renders in todo list,List component performance: needs unique keys,react_specific,react_specific
bm25f_tuned,pair_0783,false_negative,0.148504,0.7,syn_stale_cache_01,syn_stale_cache_08,Dashboard shows old data after deploy,"Service worker: skipWaiting not called, cache persists",state_management,state_management
bm25f_tuned,pair_0659,false_negative,0.040462,0.7,syn_react_key_warning_03,syn_react_key_warning_05,Performance issue: list uses index as key,todo list rerenders everything when you add one item,react_specific,react_specific
bm25f_tuned,pair_0764,false_negative,0.054433,0.7,syn_animation_jank_06,syn_animation_jank_08,Forced reflow during CSS height animation,CLS 0.32 from accordion: needs GPU-accelerated animation,performance,performance
bm25f_tuned,pair_0039,false_negative,0.023199,0.7,syn_checkout_coupon_04,syn_checkout_coupon_06,Coupon breaks checkout CTA,Checkout regression: discount codes disable submit,ui_interaction,ui_interaction
bm25f_tuned,pair_0935,false_negative,0.133594,0.7,syn_clipboard_paste_crash_04,syn_clipboard_paste_crash_08,Frm breaks when pasting formatted text,Crash when paste text from document to input,js_error,js_error
bm25f_tuned,pair_2317,false_negative,0.234909,0.7,sdk_zindex_conflict_02,sdk_zindex_conflict_08,Z-index stacking context: dropdown (50) occluded by nav (100),"Dropdown menu go behind navigation, cannot click menu item",table,table
bm25f_tuned,pair_2293,false_negative,0.171183,0.7,sdk_stale_closure_07,sdk_stale_closure_09,React closure gotcha: handler captures stale reference to counter state,"Stale closure: shows 0, actual is 5",forms,forms
bm25f_tuned,pair_0011,false_negative,0.164103,0.7,syn_checkout_coupon_00,syn_checkout_coupon_04,Checkout button unresponsive after coupon applied,Coupon breaks checkout CTA,ui_interaction,ui_interaction
bm25f_tuned,pair_2347,false_negative,0.217421,0.7,sdk_layout_shift_00,sdk_layout_shift_08,Layout shift: late-loading banner pushes content down,Banner load late and push all page content down,modal,modal
bm25f_tuned,pair_0805,false_negative,0.111038,0.7,syn_stale_cache_05,syn_stale_cache_08,"dashboard data s wrong after update, shows old numbeers","Service worker: skipWaiting not called, cache persists",state_management,state_management
bm25f_tuned,pair_0871,false_negative,0.247679,0.7,syn_useeffect_loop_01,syn_useeffect_loop_07,Infinite re-render on profile edit form,React infinite loop: useEffect with non-memoized dep,react_specific,react_specific
bm25f_tuned,pair_0921,false_negative,0.149839,0.7,syn_clipboard_paste_crash_02,syn_clipboard_paste_crash_05,Input field crashes when pasting from Word or Google Docs,pasteingg from word into ame feild crashes the page,js_error,js_error
bm25f_tuned,pair_2440,false_negative,0.19262,0.7,sdk_listener_leak_01,sdk_listener_leak_03,100 duplicate scroll listeners accumulate without cleanup,Scroll gets laggy after navigating around — listener leak,list,list
bm25f_tuned,pair_2441,false_negative,0.242224,0.7,sdk_listener_leak_01,sdk_listener_leak_04,100 duplicate scroll listeners accumulate without cleanup,100 scroll listeners piled up — performance tanking,list,list
bm25f_tuned,pair_0296,false_negative,0.048629,0.7,syn_modal_scroll_lock_02,syn_modal_scroll_lock_05,Touch scrolling passes through modal on iPhone,can stilll srcoll tehh page behind poupps on iphone,css_ui,css_ui
bm25f_tuned,pair_1702,false_negative,0.194256,0.7,sdk_stack_overflow_05,sdk_stack_overflow_08,"page freezes and crashes, console says maximm call stack exeeded","Component render loop cause stack overflow, page crash",feed,feed
bm25f_tuned,pair_1764,false_negative,0.220758,0.7,sdk_array_bounds_01,sdk_array_bounds_02,Off-by-one error: accessing array element beyond length,TypeError from array index out-of-bounds: items[length] is undefined,list,list
bm25f_tuned,pair_0538,false_negative,0.143681,0.7,syn_ssr_hydration_mismatch_05,syn_ssr_hydration_mismatch_08,product page thrwos hydration error in console,Next.js: throwOnHydrationMismatch for price display,react_specific,react_specific
bm25f_tuned,pair_0853,false_negative,0.115707,0.7,syn_a11y_focus_trap_06,syn_a11y_focus_trap_09,WCAG violation: dialog doesn't trap keyboard focus,Focus escapes dialog to background elements,css_ui,css_ui
bm25f_tuned,pair_2030,false_negative,0.2456,0.7,sdk_websocket_fail_00,sdk_websocket_fail_06,WebSocket connection failed,No real-time notifications — WebSocket connection refused,websocket,websocket
bm25f_tuned,pair_1338,false_negative,0.161624,0.7,syn_service_worker_stale_04,syn_service_worker_stale_08,Service workr cachinng too aggresssively after deploy,"After deploy, user see old page because service worker cache not update",state_management,state_management
bm25f_tuned,pair_2299,false_negative,0.257167,0.7,sdk_zindex_conflict_00,sdk_zindex_conflict_05,Z-index bug: dropdown menu hidden behind header,"dropdown menu is behind the nav bar, cant see or click it",table,table
bm25f_tuned,pair_1356,false_negative,0.183701,0.7,sdk_checkout_crash_00,sdk_checkout_crash_07,Checkout payment crash: Cannot read properties of undefined (reading 'processPay,QA: checkout submit triggers unhandled TypeError in payment flow,checkout,checkout
bm25f_tuned,pair_0351,false_negative,0.197542,0.7,syn_date_picker_timezone_04,syn_date_picker_timezone_05,Caendar shows yesteerday for users in UTC+9,date picker off by one day for some users,js_error,js_error
bm25f_tuned,pair_1376,false_negative,0.165936,0.7,sdk_checkout_crash_03,sdk_checkout_crash_06,Checkout crashes when you try to pay,Unable to complete purchase — payment form crashes on submit,checkout,checkout
bm25f_tuned,pair_1169,false_negative,0.065252,0.7,syn_drag_drop_ghost_07,syn_drag_drop_ghost_09,Kanban DnD: dragend handler doesn't remove preview clone from DOM,Kanban drag ghost persists after drop,css_ui,css_ui
bm25f_tuned,pair_1866,false_negative,0.247082,0.7,sdk_cors_error_02,sdk_cors_error_07,CORS policy violation: cross-origin request rejected by browser,CORS preflight failure: Access-Control-Allow-Origin missing from response,api,api
bm25f_tuned,pair_1402,false_negative,0.175024,0.7,sdk_api_500_00,sdk_api_500_08,Product API failure: API returned 404 ,"Product page not show any item, API give error",product,product
bm25f_tuned,pair_0655,false_negative,0.196408,0.7,syn_react_key_warning_02,syn_react_key_warning_07,Missing key prop causes full list re-render,Unnecessary re-renders: 45 components re-render for 1 addition,react_specific,react_specific
bm25f_tuned,pair_0625,false_negative,0.046932,0.7,syn_dropdown_z_index_05,syn_dropdown_z_index_07,droopdown menu goes behindd the header when i scroll down,z-index conflict: action dropdown vs sticky <thead>,css_ui,css_ui
