model,pair_id,error_type,cosine_score,threshold,report_a_id,report_b_id,title_a,title_b,component_a,component_b
bm25f_baseline,pair_0798,false_negative,0.468141,0.7,syn_stale_cache_04,syn_stale_cache_05,SW cache not invalidated on deploy,"dashboard daat is wrrong after update, shows old numbers",state_management,state_management
bm25f_baseline,pair_1102,false_negative,0.572134,0.7,syn_pdf_export_blank_02,syn_pdf_export_blank_07,html2canvas viewport limitation causes blank pages in PDF export,PDF renderer fails to capture off-screen content beyond viewport height,js_error,js_error
bm25f_baseline,pair_1298,false_negative,0.180293,0.7,syn_chart_resize_overflow_05,syn_chart_resize_overflow_09,chart overlfows its conainr when resizing the browsr window,Chart overflow on window resize,css_ui,css_ui
bm25f_baseline,pair_1806,false_negative,0.558308,0.7,sdk_invalid_date_00,sdk_invalid_date_07,Invalid date crash: Invalid time value,Input sanitization gap: date field passes invalid string to Date constructor,datepicker,datepicker
bm25f_baseline,pair_2131,false_negative,0.476499,0.7,sdk_dom_explosion_01,sdk_dom_explosion_09,Gallery inserts 5000 DOM nodes causing layout thrashing,"5000 DOM nodes, no virtualization — jank",gallery,gallery
bm25f_baseline,pair_2148,false_negative,0.377294,0.7,sdk_dom_explosion_04,sdk_dom_explosion_08,5000 nodes inserted at once — page jank,"Gallery add 5000 element to page at same time, very slow",gallery,gallery
bm25f_baseline,pair_1934,false_negative,0.384939,0.7,sdk_network_timeout_08,sdk_network_timeout_09,"Request to API fail because timeout, abort signal fire",API timeout — request aborted,api,api
bm25f_baseline,pair_0496,false_negative,0.045254,0.7,syn_image_lazy_load_06,syn_image_lazy_load_08,Lazy loading race: images stuck in placeholder state,ERR_INSUFFICIENT_RESOURCES on gallery fast scroll,performance,performance
bm25f_baseline,pair_2207,false_negative,0.624136,0.7,sdk_storage_quota_00,sdk_storage_quota_03,localStorage quota exceeded: QuotaExceededError,Can't save data — storage is full,cache,cache
bm25f_baseline,pair_1712,false_negative,0.527987,0.7,sdk_null_dom_00,sdk_null_dom_03,Null DOM reference: Cannot set properties of null (setting 'textContent'),Profile page crashes — trying to update element that doesn't exist,profile,profile
bm25f_baseline,pair_2352,false_negative,0.420232,0.7,sdk_layout_shift_01,sdk_layout_shift_05,Late-loading banner causes 120px content layout shift,"page jumps when a baner loads late, pushes evrything down",modal,modal
bm25f_baseline,pair_2315,false_negative,0.582717,0.7,sdk_zindex_conflict_02,sdk_zindex_conflict_06,Z-index stacking context: dropdown (50) occluded by nav (100),Account menu is inaccessible — hidden under navigation,table,table
bm25f_baseline,pair_0316,false_negative,0.298986,0.7,syn_modal_scroll_lock_06,syn_modal_scroll_lock_07,Modal scroll containment fails on iOS WebKit,Background scrollable during modal on iOS devices,css_ui,css_ui
bm25f_baseline,pair_1560,false_negative,0.315596,0.7,sdk_broken_image_04,sdk_broken_image_05,Product photo not loading — 404,"headphones prodcut image is broken, shows 404 error",product,product
bm25f_baseline,pair_0880,false_negative,0.419818,0.7,syn_useeffect_loop_02,syn_useeffect_loop_09,useEffect dependency causes infinite render loop,useEffect infinite loop on profile edit — page freezes,react_specific,react_specific
bm25f_baseline,pair_1409,false_negative,0.374062,0.7,sdk_api_500_01,sdk_api_500_07,Product listing fails to load — API returns error status,Product API endpoint returns non-200: entire catalog unavailable,product,product
bm25f_baseline,pair_2081,false_negative,0.641348,0.7,sdk_long_task_01,sdk_long_task_04,UI completely frozen for 3 seconds during heavy computation,3-second freeze on the page,feed,feed
bm25f_baseline,pair_1282,false_negative,0.539301,0.7,syn_chart_resize_overflow_02,syn_chart_resize_overflow_08,Chart.js container overflow: ResizeObserver not triggering chart update,"Chart go outside container when change window size, overlap other widget",css_ui,css_ui
bm25f_baseline,pair_2421,false_negative,0.48672,0.7,sdk_unhandled_promise_05,sdk_unhandled_promise_07,"backgrond sync fails with no eror message, data might be stale",Silent failure: background sync Promise.reject with no error boundary,profile,profile
bm25f_baseline,pair_1191,false_negative,0.376906,0.7,syn_password_reveal_crash_02,syn_password_reveal_crash_06,TypeError in password visibility toggle when input is untouched,Login form: password visibility toggle fails on null input value,js_error,js_error
bm25f_baseline,pair_0182,false_negative,0.127216,0.7,syn_dark_mode_flash_06,syn_dark_mode_flash_07,Flash of unstyled content with dark color scheme,White background blink on dark mode transitions,css_ui,css_ui
bm25f_baseline,pair_1508,false_negative,0.350396,0.7,sdk_form_crash_02,sdk_form_crash_09,Unhandled TypeError: name field validation assumes non-empty input,Empty form submit crashes page,checkout,checkout
bm25f_baseline,pair_0656,false_negative,0.588723,0.7,syn_react_key_warning_02,syn_react_key_warning_08,Missing key prop causes full list re-render,List component performance: needs unique keys,react_specific,react_specific
bm25f_baseline,pair_1204,false_negative,0.312422,0.7,syn_password_reveal_crash_04,syn_password_reveal_crash_08,Passowrd toggle beraks if you haven't typed anything,"Password eye button crash when field empty, error say null",js_error,js_error
bm25f_baseline,pair_1927,false_negative,0.450189,0.7,sdk_network_timeout_05,sdk_network_timeout_08,"api request timed out, got aborterror after waiting","Request to API fail because timeout, abort signal fire",api,api
bm25f_baseline,pair_1372,false_negative,0.460889,0.7,sdk_checkout_crash_02,sdk_checkout_crash_08,TypeError in checkout: processPayment called on undefined,"Payment page crash when click button, error about undefined",checkout,checkout
bm25f_baseline,pair_1475,false_negative,0.463083,0.7,sdk_slow_page_05,sdk_slow_page_06,"orders page takes forver to load, spinner just sits there",Poor user experience: orders page has unacceptable load time,orders,orders
bm25f_baseline,pair_1337,false_negative,0.503911,0.7,syn_service_worker_stale_04,syn_service_worker_stale_07,Service wokrer caching tooo agggressively after deploy,Service worker: stale-while-revalidate without version hash causes post-deploy s,state_management,state_management
bm25f_baseline,pair_0101,false_negative,0.485272,0.7,syn_infinite_scroll_memory_00,syn_infinite_scroll_memory_04,Memory leak on infinite scroll — page becomes unresponsive after scrolling,Innfinite scroll causes OOM on feed page,performance,performance
bm25f_baseline,pair_0586,false_negative,0.096697,0.7,syn_cors_preflight_06,syn_cors_preflight_08,Access-Control-Allow-Origin not updated for new frontend URL,All XHR blocked: CORS policy doesn't allow new origin,network_error,network_error
bm25f_baseline,pair_1159,false_negative,0.528059,0.7,syn_drag_drop_ghost_04,syn_drag_drop_ghost_08,Drag preview dosn't go away after drop,"Drag card ghost not disappear after drop, block other card",css_ui,css_ui
bm25f_baseline,pair_1746,false_negative,0.493845,0.7,sdk_null_dom_05,sdk_null_dom_07,profle page crashes becaue it trys to update an elemnt thats not there,Conditional render gap: avatar container accessed before DOM insertion,profile,profile
bm25f_baseline,pair_1521,false_negative,0.538746,0.7,sdk_form_crash_05,sdk_form_crash_07,submiting empty chekout form crashes insted of showing erorrs,Form validation missing: empty name field triggers TypeError on split,checkout,checkout
bm25f_baseline,pair_1334,false_negative,0.0,0.7,syn_service_worker_stale_03,syn_service_worker_stale_09,Deployed new version but users still see old one,SW serves stale content after deploy,state_management,state_management
bm25f_baseline,pair_0835,false_negative,0.106148,0.7,syn_a11y_focus_trap_02,syn_a11y_focus_trap_09,Focus not contained within modal overlay,Focus escapes dialog to background elements,css_ui,css_ui
bm25f_baseline,pair_0970,false_negative,0.0,0.7,syn_notification_permission_02,syn_notification_permission_09,Repeated Notification.requestPermission() calls ignore user denial,Notification prompt repeats on every page,ui_interaction,ui_interaction
bm25f_baseline,pair_2093,false_negative,0.442237,0.7,sdk_long_task_02,sdk_long_task_09,Main thread blocked 3000ms by synchronous computation: Long Task violation,3s main thread block — UI frozen,feed,feed
bm25f_baseline,pair_0463,false_negative,0.326618,0.7,syn_image_lazy_load_00,syn_image_lazy_load_08,Images fail to load when scrolling quickly in product gallery,ERR_INSUFFICIENT_RESOURCES on gallery fast scroll,performance,performance
bm25f_baseline,pair_0317,false_negative,0.226705,0.7,syn_modal_scroll_lock_06,syn_modal_scroll_lock_08,Modal scroll containment fails on iOS WebKit,iOS Safari ignores overflow:hidden when modal is shown,css_ui,css_ui
bm25f_baseline,pair_0961,false_negative,0.497306,0.7,syn_notification_permission_01,syn_notification_permission_07,Browser notification prompt appears on every single page load,Notification permission: missing guard for denied/granted state,ui_interaction,ui_interaction
bm25f_baseline,pair_2459,false_negative,0.364691,0.7,sdk_listener_leak_03,sdk_listener_leak_09,Scroll gets laggy after navigating around — listener leak,100 scroll listeners leaked — no cleanup,list,list
bm25f_baseline,pair_0183,false_negative,0.130436,0.7,syn_dark_mode_flash_06,syn_dark_mode_flash_08,Flash of unstyled content with dark color scheme,Visual regression: dark theme flickers on navigate,css_ui,css_ui
bm25f_baseline,pair_0066,false_negative,0.074058,0.7,syn_login_csrf_01,syn_login_csrf_06,403 on login after being idle,Authentication form rejects valid credentials periodically,network_error,network_error
bm25f_baseline,pair_1054,false_negative,0.369381,0.7,syn_geolocation_timeout_02,syn_geolocation_timeout_04,Geolocation timeout not handled: map falls back to default without notification,Loccattion not working on store indre,network_error,network_error
bm25f_baseline,pair_0933,false_negative,0.164743,0.7,syn_clipboard_paste_crash_04,syn_clipboard_paste_crash_06,Form breaks when pasting formatted text,Profile form unhandled exception on clipboard paste event,js_error,js_error
bm25f_baseline,pair_0171,false_negative,0.176707,0.7,syn_dark_mode_flash_03,syn_dark_mode_flash_08,Dark mode: visible white gap during route change,Visual regression: dark theme flickers on navigate,css_ui,css_ui
bm25f_baseline,pair_1299,false_negative,0.211937,0.7,syn_chart_resize_overflow_06,syn_chart_resize_overflow_07,Dashboard layout regression: chart widget overflows on viewport resize,Chart canvas ignores container resize: missing ResizeObserver or responsive opti,css_ui,css_ui
bm25f_baseline,pair_2375,false_negative,0.466324,0.7,sdk_layout_shift_05,sdk_layout_shift_06,"page jumps when a baner loads late, pushes evrything down",Frustrating page jump — reading content shifts mid-scroll,modal,modal
bm25f_baseline,pair_2075,false_negative,0.561082,0.7,sdk_long_task_00,sdk_long_task_06,Main thread blocked for 3.0s,Application becomes unresponsive for several seconds,feed,feed
bm25f_baseline,pair_0754,false_negative,0.46208,0.7,syn_animation_jank_04,syn_animation_jank_05,Accordion animation: poor CLS o nmoblie,faq accordion is super laggy on my android phone,performance,performance
bm25f_baseline,pair_0157,false_negative,0.140164,0.7,syn_dark_mode_flash_01,syn_dark_mode_flash_07,FOUC in dark theme during navigation,White background blink on dark mode transitions,css_ui,css_ui
bm25f_baseline,pair_0953,false_negative,0.473952,0.7,syn_notification_permission_00,syn_notification_permission_07,Push notification permission prompt fires on every page load,Notification permission: missing guard for denied/granted state,ui_interaction,ui_interaction
bm25f_baseline,pair_0203,false_negative,0.440136,0.7,syn_file_upload_crash_01,syn_file_upload_crash_08,Large file upload kills the browser tab,Browser crash: RangeError in upload.js during big file upload,js_error,js_error
bm25f_baseline,pair_0601,false_negative,0.30451,0.7,syn_dropdown_z_index_01,syn_dropdown_z_index_04,Action menu hidden behind sticky header,Table row actions obscured by sticky header,css_ui,css_ui
bm25f_baseline,pair_0931,false_negative,0.198545,0.7,syn_clipboard_paste_crash_03,syn_clipboard_paste_crash_09,Paste from clipboard kills the form,Paste crash in profile form,js_error,js_error
bm25f_baseline,pair_1063,false_negative,0.017666,0.7,syn_geolocation_timeout_03,syn_geolocation_timeout_07,Map always shows New York even though I'm in LA,"Geolocation error path: silent fallback to (40.71, -74.00) with no UI feedback",network_error,network_error
bm25f_baseline,pair_1131,false_negative,0.166861,0.7,syn_drag_drop_ghost_00,syn_drag_drop_ghost_06,Drag ghost image persists after drop — covers content,Visual glitch: drag preview overlay blocks kanban board interaction,css_ui,css_ui
bm25f_baseline,pair_1056,false_negative,0.080263,0.7,syn_geolocation_timeout_02,syn_geolocation_timeout_06,Geolocation timeout not handled: map falls back to default without notification,Users in non-NYC locations see incorrect store results,network_error,network_error
bm25f_baseline,pair_0736,false_negative,0.519406,0.7,syn_animation_jank_01,syn_animation_jank_05,FAQ accordion choppy on cheap phones,faq accordion is super laggy on my android phone,performance,performance
bm25f_baseline,pair_0262,false_negative,0.185641,0.7,syn_search_empty_state_03,syn_search_empty_state_09,Visual glitch: search results disappear and reappear,Flicker in search — empty state shows between results,state_management,state_management
bm25f_baseline,pair_1132,false_negative,0.442391,0.7,syn_drag_drop_ghost_00,syn_drag_drop_ghost_07,Drag ghost image persists after drop — covers content,Kanban DnD: dragend handler doesn't remove preview clone from DOM,css_ui,css_ui
bm25f_baseline,pair_0325,false_negative,0.495255,0.7,syn_date_picker_timezone_00,syn_date_picker_timezone_04,Date picker shows wrong date for users in UTC+ timezones,Calendar shows yesterday for users in UTC+9,js_error,js_error
bm25f_baseline,pair_0892,false_negative,0.086611,0.7,syn_useeffect_loop_05,syn_useeffect_loop_06,profile edit page freezes browesr ompleely,Maximum update depth exceeded in profile component,react_specific,react_specific
bm25f_baseline,pair_1966,false_negative,0.247405,0.7,sdk_unauthorized_401_04,sdk_unauthorized_401_06,401 error on API call — token expired,Logged-in user gets 401 when accessing account data,auth,auth
bm25f_baseline,pair_1469,false_negative,0.305957,0.7,sdk_slow_page_03,sdk_slow_page_09,Orders page is painfully slow,Orders: 4s load time,orders,orders
bm25f_baseline,pair_0151,false_negative,0.267214,0.7,syn_dark_mode_flash_00,syn_dark_mode_flash_09,White flash when navigating between pages in dark mode,Light theme bleeds through during page changes,css_ui,css_ui
bm25f_baseline,pair_0036,false_negative,0.056344,0.7,syn_checkout_coupon_03,syn_checkout_coupon_08,Order submission broken by coupon feature,Payment button frozen after promo applied,ui_interaction,ui_interaction
bm25f_baseline,pair_0070,false_negative,0.027137,0.7,syn_login_csrf_02,syn_login_csrf_03,Session timeout causes login form to break,Can't log in after leaving tab open,network_error,network_error
bm25f_baseline,pair_0732,false_negative,0.604812,0.7,syn_animation_jank_00,syn_animation_jank_09,Accordion animation stutters on low-end Android devices,Accordion animation stutters on low-end devices,performance,performance
bm25f_baseline,pair_1083,false_negative,0.431184,0.7,syn_pdf_export_blank_00,syn_pdf_export_blank_03,PDF export generates blank pages for reports longer than 2 pages,PDF export cuts off after 2 pages — rest is blank,js_error,js_error
bm25f_baseline,pair_1314,false_negative,0.539689,0.7,syn_service_worker_stale_01,syn_service_worker_stale_02,Users see old UI after deploy — service worker serves cached version,Stale service worker cache: no versioning or cache-busting strategy,state_management,state_management
bm25f_baseline,pair_2328,false_negative,0.693511,0.7,sdk_zindex_conflict_04,sdk_zindex_conflict_08,Dropdown hidden behind header,"Dropdown menu go behind navigation, cannot click menu item",table,table
bm25f_baseline,pair_1257,false_negative,0.267558,0.7,syn_video_autoplay_blocked_06,syn_video_autoplay_blocked_09,Customer-facing: hero section appears broken with black video frame,"Hero video black — autoplay blocked, no fallback",ui_interaction,ui_interaction
bm25f_baseline,pair_0509,false_negative,0.331564,0.7,syn_ssr_hydration_mismatch_00,syn_ssr_hydration_mismatch_09,Hydration mismatch error on product detail page,Price format mismatch between server and client rendering,react_specific,react_specific
bm25f_baseline,pair_0050,false_negative,0.26657,0.7,syn_checkout_coupon_07,syn_checkout_coupon_08,Bug: impossible to order when coupon is used,Payment button frozen after promo applied,ui_interaction,ui_interaction
bm25f_baseline,pair_1026,false_negative,0.144307,0.7,syn_table_sort_nan_04,syn_table_sort_nan_09,Table sort rboken — maounts show NaN,Amount sort shows NaN,js_error,js_error
bm25f_baseline,pair_1100,false_negative,0.497079,0.7,syn_pdf_export_blank_02,syn_pdf_export_blank_05,html2canvas viewport limitation causes blank pages in PDF export,"pdf exprot is blank after page 2, only works for short reporst",js_error,js_error
bm25f_baseline,pair_1481,false_negative,0.502585,0.7,sdk_slow_page_06,sdk_slow_page_09,Poor user experience: orders page has unacceptable load time,Orders: 4s load time,orders,orders
bm25f_baseline,pair_0158,false_negative,0.268964,0.7,syn_dark_mode_flash_01,syn_dark_mode_flash_08,FOUC in dark theme during navigation,Visual regression: dark theme flickers on navigate,css_ui,css_ui
bm25f_baseline,pair_1616,false_negative,0.435699,0.7,sdk_rage_clicks_06,sdk_rage_clicks_09,Cannot place order — submit button appears broken,Submit Order button dead,orders,orders
bm25f_baseline,pair_2339,false_negative,0.666596,0.7,sdk_zindex_conflict_08,sdk_zindex_conflict_09,"Dropdown menu go behind navigation, cannot click menu item",Z-index: dropdown behind nav,table,table
bm25f_baseline,pair_1382,false_negative,0.19756,0.7,sdk_checkout_crash_04,sdk_checkout_crash_07,Payment button kills the page,QA: checkout submit triggers unhandled TypeError in payment flow,checkout,checkout
bm25f_baseline,pair_2223,false_negative,0.646706,0.7,sdk_storage_quota_02,sdk_storage_quota_04,DOMException QuotaExceededError: localStorage capacity exceeded by cache entry,localStorage full — write fails with quota error,cache,cache
bm25f_baseline,pair_0350,false_negative,0.274765,0.7,syn_date_picker_timezone_03,syn_date_picker_timezone_09,Timezone bug in date selection component,Wrong day selected in date picker for Japan timezone,js_error,js_error
bm25f_baseline,pair_1123,false_negative,0.458342,0.7,syn_pdf_export_blank_07,syn_pdf_export_blank_08,PDF renderer fails to capture off-screen content beyond viewport height,"PDF export make blank page for long report, short report is OK",js_error,js_error
bm25f_baseline,pair_1149,false_negative,0.255676,0.7,syn_drag_drop_ghost_02,syn_drag_drop_ghost_09,DragEvent cleanup missing: ghost element persists in DOM after dragend,Kanban drag ghost persists after drop,css_ui,css_ui
bm25f_baseline,pair_0062,false_negative,0.347473,0.7,syn_login_csrf_01,syn_login_csrf_02,403 on login after being idle,Session timeout causes login form to break,network_error,network_error
bm25f_baseline,pair_0540,false_negative,0.124597,0.7,syn_ssr_hydration_mismatch_06,syn_ssr_hydration_mismatch_07,Server/client content divergence in price component,Hydration failed: number format inconsistency in SSR,react_specific,react_specific
bm25f_baseline,pair_1914,false_negative,0.324403,0.7,sdk_network_timeout_03,sdk_network_timeout_04,API call timed out — request aborted,Network request just hangs and then fails,api,api
bm25f_baseline,pair_0665,false_negative,0.049625,0.7,syn_react_key_warning_04,syn_react_key_warning_06,React key warning + excessive re-renders in todo lit,Index-based keys cause animation state loss in list,react_specific,react_specific
bm25f_baseline,pair_2125,false_negative,0.41536,0.7,sdk_dom_explosion_01,sdk_dom_explosion_03,Gallery inserts 5000 DOM nodes causing layout thrashing,"Gallery loads everything at once — 5000 items, super laggy",gallery,gallery
bm25f_baseline,pair_2345,false_negative,0.594218,0.7,sdk_layout_shift_00,sdk_layout_shift_06,Layout shift: late-loading banner pushes content down,Frustrating page jump — reading content shifts mid-scroll,modal,modal
bm25f_baseline,pair_1736,false_negative,0.588753,0.7,sdk_null_dom_03,sdk_null_dom_06,Profile page crashes — trying to update element that doesn't exist,Profile section crashes when avatar container is not rendered,profile,profile
bm25f_baseline,pair_1898,false_negative,0.341098,0.7,sdk_network_timeout_00,sdk_network_timeout_09,Network request failed: AbortError,API timeout — request aborted,api,api
bm25f_baseline,pair_2190,false_negative,0.586598,0.7,sdk_heavy_canvas_04,sdk_heavy_canvas_05,Upload handler eats 256MB for image processing,"image upload uses way too much memory, 256mb for one image",upload,upload
bm25f_baseline,pair_1177,false_negative,0.426823,0.7,syn_password_reveal_crash_00,syn_password_reveal_crash_07,Toggle password visibility crashes when password field is empty,Null reference in togglePasswordVisibility: input.value is null,js_error,js_error
bm25f_baseline,pair_1589,false_negative,0.554173,0.7,sdk_rage_clicks_01,sdk_rage_clicks_07,Submit Order button is completely unresponsive to clicks,UX issue: rage clicks detected on unresponsive order submit CTA,orders,orders
bm25f_baseline,pair_2266,false_negative,0.504288,0.7,sdk_stale_closure_01,sdk_stale_closure_09,Event handler shows stale state value — closure captures old reference,"Stale closure: shows 0, actual is 5",forms,forms
bm25f_baseline,pair_0447,false_negative,0.308871,0.7,syn_form_validation_race_05,syn_form_validation_race_07,clicking submti fast send the form twice,No double-submit protection on signup form,state_management,state_management
bm25f_baseline,pair_0233,false_negative,0.322971,0.7,syn_search_empty_state_00,syn_search_empty_state_01,Search shows 'No results' for a split second before actual results appear,Empty state flickers during search input,state_management,state_management
bm25f_baseline,pair_1396,false_negative,0.385175,0.7,sdk_api_500_00,sdk_api_500_02,Product API failure: API returned 404 ,HTTP error from /products blocks product page rendering,product,product
bm25f_baseline,pair_0112,false_negative,0.437052,0.7,syn_infinite_scroll_memory_01,syn_infinite_scroll_memory_07,Page gets slower and slower when scrolling the feed,Feed performance degrades linearly with scroll depth,performance,performance
bm25f_baseline,pair_0886,false_negative,0.319991,0.7,syn_useeffect_loop_03,syn_useeffect_loop_09,Browser hangs on profile edit — React render loop,useEffect infinite loop on profile edit — page freezes,react_specific,react_specific
bm25f_baseline,pair_2420,false_negative,0.692913,0.7,sdk_unhandled_promise_05,sdk_unhandled_promise_06,"backgrond sync fails with no eror message, data might be stale",Data appears stale — possible background sync failure,profile,profile
bm25f_baseline,pair_1075,false_negative,0.083308,0.7,syn_geolocation_timeout_06,syn_geolocation_timeout_07,Users in non-NYC locations see incorrect store results,"Geolocation error path: silent fallback to (40.71, -74.00) with no UI feedback",network_error,network_error
bm25f_baseline,pair_1377,false_negative,0.379681,0.7,sdk_checkout_crash_03,sdk_checkout_crash_07,Checkout crashes when you try to pay,QA: checkout submit triggers unhandled TypeError in payment flow,checkout,checkout
bm25f_baseline,pair_0106,false_negative,0.301132,0.7,syn_infinite_scroll_memory_00,syn_infinite_scroll_memory_09,Memory leak on infinite scroll — page becomes unresponsive after scrolling,Бесконечная прокрутка вызывает утечку памяти,performance,performance
bm25f_baseline,pair_1424,false_negative,0.436678,0.7,sdk_api_500_03,sdk_api_500_09,Products page is blank — API is broken,Products API error — blank page,product,product
bm25f_baseline,pair_2218,false_negative,0.570776,0.7,sdk_storage_quota_01,sdk_storage_quota_06,localStorage.setItem throws QuotaExceededError on large cache write,App fails to save preferences — shows no error to user,cache,cache
bm25f_baseline,pair_0128,false_negative,0.443146,0.7,syn_infinite_scroll_memory_04,syn_infinite_scroll_memory_05,Innfinite scroll causes OOM on feed page,feed page very laggy after scrolling alot,performance,performance
bm25f_baseline,pair_0214,false_negative,0.053346,0.7,syn_file_upload_crash_03,syn_file_upload_crash_06,FileReader OOM on large attachments,Out of memory error in file upload callback,js_error,js_error
bm25f_baseline,pair_1765,false_negative,0.522985,0.7,sdk_array_bounds_01,sdk_array_bounds_03,Off-by-one error: accessing array element beyond length,List crashes on the last item — array index wrong,list,list
bm25f_baseline,pair_0755,false_negative,0.062723,0.7,syn_animation_jank_04,syn_animation_jank_06,Accordion animation: poor CLS o nmoblie,Forced reflow during CSS height animation,performance,performance
bm25f_baseline,pair_0842,false_negative,0.425596,0.7,syn_a11y_focus_trap_04,syn_a11y_focus_trap_05,Missing focus trpa in settings dialog,can tab to elements behind the opup with keyboard,css_ui,css_ui
bm25f_baseline,pair_0919,false_negative,0.068358,0.7,syn_clipboard_paste_crash_02,syn_clipboard_paste_crash_03,Input field crashes when pasting from Word or Google Docs,Paste from clipboard kills the form,js_error,js_error
bm25f_baseline,pair_0181,false_negative,0.094497,0.7,syn_dark_mode_flash_05,syn_dark_mode_flash_09,annoying falshin gwhn switching pages in ddark mode,Light theme bleeds through during page changes,css_ui,css_ui
bm25f_baseline,pair_1818,false_negative,0.656897,0.7,sdk_invalid_date_02,sdk_invalid_date_04,Date validation missing: malformed input causes RangeError in toISOString,Bad date input kills the page,datepicker,datepicker
bm25f_baseline,pair_1575,false_negative,0.432733,0.7,sdk_rage_clicks_00,sdk_rage_clicks_01,"Rage clicks detected: user clicked ""Submit Order"" 6 times",Submit Order button is completely unresponsive to clicks,orders,orders
bm25f_baseline,pair_1567,false_negative,0.322505,0.7,sdk_broken_image_05,sdk_broken_image_08,"headphones prodcut image is broken, shows 404 error","Product image not load, show broken picture icon",product,product
bm25f_baseline,pair_0077,false_negative,0.043424,0.7,syn_login_csrf_03,syn_login_csrf_04,Can't log in after leaving tab open,CSRF validation fails on stale logiin page,network_error,network_error
bm25f_baseline,pair_1572,false_negative,0.416345,0.7,sdk_broken_image_07,sdk_broken_image_08,Asset 404: headphones.png not found on image server,"Product image not load, show broken picture icon",product,product
bm25f_baseline,pair_1143,false_negative,0.140756,0.7,syn_drag_drop_ghost_02,syn_drag_drop_ghost_03,DragEvent cleanup missing: ghost element persists in DOM after dragend,Ghost card stays on screen after dropping in kanban,css_ui,css_ui
bm25f_baseline,pair_0244,false_negative,0.362259,0.7,syn_search_empty_state_01,syn_search_empty_state_04,Empty state flickers during search input,Search UX broken — flashing empty state,state_management,state_management
bm25f_baseline,pair_2409,false_negative,0.65928,0.7,sdk_unhandled_promise_03,sdk_unhandled_promise_04,Background sync fails silently — no error shown,Promise rejection not caught — sync error silent,profile,profile
bm25f_baseline,pair_1138,false_negative,0.533474,0.7,syn_drag_drop_ghost_01,syn_drag_drop_ghost_05,Kanban drag preview stays visible after card is dropped,draggng cards on thee borad leaves ghost images that dont disapear,css_ui,css_ui
bm25f_baseline,pair_1107,false_negative,0.114407,0.7,syn_pdf_export_blank_03,syn_pdf_export_blank_06,PDF export cuts off after 2 pages — rest is blank,Customer complaint: PDF exports of quarterly reports are incomplete,js_error,js_error
bm25f_baseline,pair_0138,false_negative,0.054277,0.7,syn_infinite_scroll_memory_06,syn_infinite_scroll_memory_08,Detached DOM nodes accumulate in infinite scroll list,Memory leak: feed items never garbage collected,performance,performance
bm25f_baseline,pair_2043,false_negative,0.317445,0.7,sdk_websocket_fail_02,sdk_websocket_fail_04,WSS connection establishment failure: notification service unreachable,WebSocket connection error — no live updates,websocket,websocket
bm25f_baseline,pair_0467,false_negative,0.457551,0.7,syn_image_lazy_load_01,syn_image_lazy_load_04,Product images stuck as grey placeholders on fast scroll,InersectionObserver misses images during fast scroll,performance,performance
bm25f_baseline,pair_1858,false_negative,0.375088,0.7,sdk_cors_error_01,sdk_cors_error_06,Cross-origin fetch blocked — server missing CORS headers,Integration broken: external API requests blocked by CORS policy,api,api
bm25f_baseline,pair_1803,false_negative,0.623701,0.7,sdk_invalid_date_00,sdk_invalid_date_04,Invalid date crash: Invalid time value,Bad date input kills the page,datepicker,datepicker
bm25f_baseline,pair_0581,false_negative,0.145795,0.7,syn_cors_preflight_05,syn_cors_preflight_06,"api calls bbroken fater moving to new domain, cors eror",Access-Control-Allow-Origin not updated for new frontend URL,network_error,network_error
bm25f_baseline,pair_1525,false_negative,0.512695,0.7,sdk_form_crash_06,sdk_form_crash_08,Bug: form submission without input crashes instead of validating,"Form crash when submit empty, no validation show",checkout,checkout
bm25f_baseline,pair_0502,false_negative,0.677192,0.7,syn_ssr_hydration_mismatch_00,syn_ssr_hydration_mismatch_02,Hydration mismatch error on product detail page,SSR hydration fails on product prices,react_specific,react_specific
bm25f_baseline,pair_1249,false_negative,0.54406,0.7,syn_video_autoplay_blocked_04,syn_video_autoplay_blocked_08,"Hero video doesn't play, just blak","Video on homepage not play, show black box, no button to click",ui_interaction,ui_interaction
bm25f_baseline,pair_2133,false_negative,0.473647,0.7,sdk_dom_explosion_02,sdk_dom_explosion_04,Synchronous insertion of 5000 nodes: forced reflow and render jank,5000 nodes inserted at once — page jank,gallery,gallery
bm25f_baseline,pair_0561,false_negative,0.542122,0.7,syn_cors_preflight_01,syn_cors_preflight_08,CORS blocks all API requests from new subdomain,All XHR blocked: CORS policy doesn't allow new origin,network_error,network_error
bm25f_baseline,pair_0321,false_negative,0.182826,0.7,syn_modal_scroll_lock_08,syn_modal_scroll_lock_09,iOS Safari ignores overflow:hidden when modal is shown,Scroll lock broken on mobile Safari,css_ui,css_ui
bm25f_baseline,pair_1145,false_negative,0.504161,0.7,syn_drag_drop_ghost_02,syn_drag_drop_ghost_05,DragEvent cleanup missing: ghost element persists in DOM after dragend,draggng cards on thee borad leaves ghost images that dont disapear,css_ui,css_ui
bm25f_baseline,pair_1991,false_negative,0.577144,0.7,sdk_rate_limit_429_01,sdk_rate_limit_429_04,Rapid API requests trigger burst of failures,API chokes on rapid requests,api,api
